fault_type,phases,location_km,r_fault,fault_start,Vrms_a,Vrms_b,Vrms_c,Irms_a,Irms_b,Irms_c,Vrms_unbalance,Irms_unbalance,Vseq0,Vseq1,Vseq2,Iseq0,Iseq1,Iseq2,Vseq0_ratio,Vseq2_ratio,Iseq0_ratio,Iseq2_ratio,Vh2_energy,Ih2_energy,Vh3_energy,Ih3_energy,Vh5_energy,Ih5_energy,Vdwt_L1,Vdwt_L2,Vdwt_L3,Idwt_L1,Idwt_L2,Idwt_L3,Zmag_a,Zang_a,Zmag_b,Zang_b,Zmag_c,Zang_c
LG,C,103.347771758195,1.46795922132247,0.0939403148199054,130484.056741285,130119.021342247,119046.970572626,341.687408358786,391.04515626929,3142.07020658553,0.0903760150358377,2.16814864761349,130534.432221214,4566110.05221433,143161.895308012,38408.4214098001,40690.2397987724,39507.1790350548,0.0285876666853185,0.0313531416612604,0.943922218173187,0.970925195561904,282839.73912333,10767.9699040929,146319.679598733,7275.27739631262,77415.0546057031,4405.20490373908,48269872.9589047,81445219.1328393,1034911984.68658,1000.7975249983,546.387665491567,276.755316265867,380.973311472486,0.425876369280832,332.938868316853,-0.0589655443595325,36.6754585929689,1.65290516790589
LG,C,75.2122812562079,21.2490982694441,0.0902268479772188,129858.921293215,131234.233235111,118368.533185283,330.573732640308,337.382585324381,2589.74532717129,0.101715407375483,2.08045902161451,142628.23245649,4560617.24025305,124482.072772685,31120.3289117925,40073.7520272053,32571.0458566717,0.0312738879284998,0.0272950055255569,0.776576370734863,0.812777546603249,249249.79983789,16523.4107089097,119549.844220598,11030.8565798519,59152.9393038316,6626.49252364361,105012066.050627,226283401.869079,2331365294.80741,2801.47639238981,2625.61516248999,28214.5896230109,386.75458134755,0.277274535285291,395.710481726227,-0.0977680464080974,41.7947979782298,0.892695250980409
LG,C,18.1574715777217,5.89855684491855,0.0875116590527989,126396.033117011,127536.537698786,90025.6301769139,271.961519872365,283.88308813947,7469.46499627314,0.327169761441504,2.69055170277814,471420.952358728,4137345.21562309,491403.726475415,90596.6925851599,96847.1153628363,91700.9263597752,0.113942861373635,0.118772715561587,0.935460929784075,0.946862753890729,263366.400523986,17107.9025558611,136409.628019668,10730.576317141,72206.3411868771,6293.59229991954,111886992.903504,584822940.285412,5025309719.68778,4557.69863061942,27551.3766499302,19181.7540766559,466.934278044361,0.226498536152709,449.815298314103,-0.0851251697149231,11.6009902174642,0.916032075427118
LG,A,10.22874642489,55.2133448987884,0.080610004998781,123317.148847406,127639.622571696,126617.853889906,2384.81095045593,206.874268836237,198.18742753717,0.034343995341725,2.35131541547517,138227.373973297,4537092.40455812,166226.50601968,26315.294344764,33529.6055173688,26474.2918445421,0.0304660698191641,0.0366372317770399,0.784837576760259,0.789579580053171,285208.949999428,2269.93566323326,148212.461769409,1221.13202541475,78529.580049335,671.721326706253,17338265.6478417,230811239.254866,2085390530.02525,6178.12212591597,97376.9481335758,937653.740520739,51.6085066057968,0.0969134427593428,615.843203996877,-0.0109514228380045,638.796828331131,-0.0565407322436851
LG,C,16.9486450991275,2.65677315784074,0.09245780951638,128747.061020382,128470.3301448,84307.5684552432,280.701425777731,305.258492958577,10613.0022398032,0.390362326204264,2.76783705444856,547185.291505839,4086134.83279136,535141.173453934,137648.139329114,142149.508787343,138763.144114913,0.133912686168485,0.130965128502192,0.968333556003126,0.976177443718979,190207.162721399,66141.658033484,86372.4918529586,44607.2707997452,40287.3401749827,26971.4329681023,19843697.1060173,55652903.5032591,22984561.7220208,760.905311006866,4533.02535092384,1221.78578111897,451.648965744216,0.259615769391081,423.638797047491,-0.0611281084248984,7.25518963107897,1.19001456515739
LG,C,50.2139062117744,11.7708062815519,0.0903260069660239,121045.686772315,122095.034768732,104341.250673376,263.961906971413,275.717129609429,3571.8993562444,0.153278030357048,2.41362595880338,205386.35602188,4175787.73469023,186530.016283406,45766.4065789522,52008.8480961859,46931.9785642645,0.0491850565859922,0.0446694200315234,0.879973470926162,0.90238450343229,225068.057759795,22718.976216112,109266.937155757,15168.7966641708,55786.0433920092,9125.48373386971,91612639.3436467,170670567.520216,1492271714.4624,1575.27991519739,5822.25873339009,13117.957511065,451.580069275567,0.245491568053548,449.684615359143,-0.138437597368351,26.3417024980658,0.967838091455928
LG,A,102.436388853118,0.866471600354229,0.0967196024102441,112233.373953197,123194.053084035,124441.785285542,2328.22159018637,219.915992796562,256.603766149733,0.101773735408849,2.25508023667141,131521.440127464,4323452.39315734,120201.373443715,32191.4915871985,35685.8242662389,33451.9897474739,0.0304204668323839,0.027802173474589,0.902080651020624,0.937402748412463,265167.394870213,7294.07127203991,135035.21063194,4710.10763870465,69857.2248571429,2781.81523997841,474706224.810001,665256964.565351,3678936299.43067,13394.1547831158,14432.9635742527,32052.7375280832,40.4901222054738,1.30738223375863,558.488819266315,0.297414797704351,483.552132472689,-0.189051349579449
LG,B,44.190745572432,81.6527841687038,0.0932039475343546,128829.384773815,124019.007848897,127751.652641896,266.29376242811,1621.52368777873,282.783997984792,0.0379167868059705,1.87307060622292,85401.8936962709,4573911.22968986,59760.0537885888,16294.3376664625,26042.4754999167,16778.8921384708,0.0186715240868466,0.0130654161805033,0.625683133152564,0.644289446979808,274574.928749494,2825.74403766444,134793.444444367,1890.55941295674,65124.3506855752,1204.74815432764,81093886.3214581,83867473.4224174,185334718.446136,1094.48940032824,7231.69502005368,5391.90186222039,488.925651460754,-0.0137877197053124,76.2908911318161,0.284930100747123,447.50160641988,0.102814643996033
LG,B,111.098455465012,0.580363202534581,0.0871194535730252,120717.602997714,110983.082210625,121247.271606571,231.219028765521,2760.09345647613,199.290528692124,0.0872439338237253,2.40782345612365,116388.555959219,4245817.38257012,121173.744070012,34974.4394772507,34566.8423965435,35339.6582493013,0.0274125204812125,0.0285395562624582,1.01179156241752,1.02235714338237,263516.984423505,8762.5016104234,136068.846193561,5936.32933564983,71619.7736196647,3593.62928751474,78986189.5669361,356917369.798386,4768517845.39042,1852.41383215888,2275.8343138367,19442.8396312481,521.556754412062,-0.217884462259867,38.4590004255675,1.69492676536826,607.864585986025,0.2781863390297
LG,C,18.6967824911402,2.36735885390283,0.0894834765817465,125404.586000385,126684.986301576,83900.1956030484,219.087002998661,242.571430731422,8083.16600440927,0.382018693291653,2.76099727580665,501029.625295002,4041740.67051594,494408.952522958,111510.669150903,115539.787451951,112515.48122715,0.12396382305026,0.122325748440392,0.96512787161142,0.973824547435377,228604.132543044,40993.7120356748,112811.859276617,26935.821851059,57374.3893640894,16144.4547260941,69988167.793946,728549904.843833,3323997252.76364,4756.23269709872,27677.019408144,13336.8191309963,573.544409967679,0.192280766495322,524.541310177305,-0.140682520844368,8.99616638512746,1.10888553704234
LG,B,11.3425613680862,3.12929957857118,0.0927018730173529,131912.244620845,77074.7681760196,130609.586516063,299.266563556824,10644.7912052274,274.963898926399,0.484434854959869,2.77292288329562,665304.280479888,4083148.04131107,655063.416098339,142905.923679383,149271.619746031,144033.029192647,0.162939054315087,0.160430973716996,0.957354947454606,0.964905649424439,227473.052845845,58938.3545971871,115764.888236211,38975.552026238,60837.4888233126,23396.4379853935,80658688.5320943,300389975.278724,58283853.0721584,4760.33519674714,19786.424967261,6568.05977945706,443.096426287205,-0.0375495280628931,6.48401814938521,0.906537287527365,473.970408355644,0.216086155659153
LG,B,94.9386989488842,2.92887790636732,0.0814113749480086,127995.37255591,115761.740681298,126307.636800965,402.007961278899,2365.70808326648,351.418248374803,0.0991742542886161,1.93735470530368,137045.093632134,4448547.59348898,164081.52822811,26186.8189468075,33306.9907934881,28136.8122379805,0.0308067050541814,0.0368842919581726,0.786225903996742,0.844771970292698,274939.729237345,2939.62085259227,142087.847851719,1662.28409402954,75480.4037761217,922.23266106111,403745605.199982,209733715.677257,644768092.40132,7052.55411565928,6589.53337251065,15616.3164494602,316.086647313727,-0.0361893749354413,48.3020892009178,1.34057369075946,360.492011024342,0.424999684980304
LG,B,81.3863505042309,57.0271846460542,0.0891650578098303,131412.392345243,125850.750516344,131225.56742739,345.626928296425,1830.13118956054,380.414953251695,0.0429482892158155,1.7422579202096,93338.212883213,4669999.17147066,127691.071729917,17779.6526801431,29703.203020742,18939.8917370869,0.0199867728999616,0.0273428467632207,0.598576950341983,0.63763802587968,290429.728912173,1667.07295405253,149899.993318485,835.567433248792,78577.9243171799,428.644345470356,290924631.045605,435986277.688751,4397239249.06571,5040.36895864937,6036.38291020927,33396.6246011706,379.032392102466,-0.0348568845014869,68.2976372209619,0.610756177722037,345.691244885912,0.238444285709328
LG,A,7.55105559121696,3.41503386708178,0.0820155600275485,68276.1234775984,124522.801938826,124091.296660154,13220.5974785234,195.775158028278,206.547820593155,0.532487352485457,2.86828856380697,773772.844714365,3762640.56093054,803673.470762609,152409.944789057,155546.720778294,153002.794213754,0.205646229604987,0.213592942973973,0.979833866155958,0.983645257496947,244073.039283578,30750.3891646123,141583.075568135,22121.0464732717,80154.5218744111,13755.1366523868,8436825.39143912,32669245.1597193,220914544.357588,227007.789294534,3078901.91559119,32153164.0602049,5.1592102474631,0.836230721278483,632.099213424197,0.0974063889126448,598.634568406673,-0.133465956711295
LG,C,44.459668468276,3.48368582682075,0.0962893696517787,130724.021664458,131213.366298468,108414.709697095,309.555962016687,343.596008595095,5099.99079562141,0.184678229813482,2.49799198060396,278811.505088087,4452374.6185248,316913.251325066,56063.3316539603,59473.493982316,57247.03942774,0.062620854931655,0.0711784785598291,0.942660803982487,0.962563918706365,282951.478719424,11057.1077386421,147222.262299649,7811.24635007605,78062.3057635745,4806.1445765806,51308045.8042701,567766599.694443,4448309338.86649,1087.85042840872,6275.94801276272,5776.31468009772,421.181570708216,0.348225421327613,379.158657490079,-0.080523997618952,22.4255436965023,1.4696401362754
LG,C,29.8415361291612,25.1708684816816,0.0856406914514261,125105.740328812,125049.359694998,112426.315736608,357.587480947039,332.329712511696,3765.22356005546,0.104909606843805,2.31163999197395,217216.950488362,4357558.8367797,250660.422929366,41327.3221089422,52740.6252440869,42448.4164598978,0.0498483115488667,0.0575231298803416,0.783595604278356,0.804852355516058,284169.476276259,4097.55473216703,150753.006812707,2341.46161534779,81698.7328663371,1335.36652925118,47156017.3776984,407611897.882529,3304660599.46309,818.473476036402,6740.66611726345,7168.64392498493,349.995540062664,0.233288818790749,374.998203077789,-0.00188091600202447,29.5303924133821,0.53469267682335
LG,B,135.306025584499,60.0295819162513,0.0868160708050604,129656.985304861,124659.158184299,130084.890438676,319.5482952867,1460.63800565725,344.38632597361,0.0423443105672314,1.6112742313001,68056.6522080877,4617358.52359231,87257.4341092129,14102.4904026145,23797.6513909509,15153.6136354512,0.0147393042711192,0.0188976952219226,0.592600091931105,0.636769292308256,268091.561278751,5678.19866974683,134209.279714013,3950.07613424377,68677.1508509201,2425.5024543077,54351353.299364,499350124.514478,5201883525.40281,1772.71274136489,3628.58868193352,33554.8293004801,405.742740574109,-0.10410651349218,86.7111916402171,0.77769509132717,369.836634506338,0.24516019938381
LG,A,120.704045255084,4.477616142481,0.0901050474489571,111338.563407201,120715.041403307,120311.334702598,2404.14757871704,255.747784866572,286.668838164817,0.0798303997751507,2.18736091722179,105755.872047974,4235147.34873891,109419.091547446,30017.0790684171,31888.1935670454,30751.4298165256,0.0249710017951181,0.0258359585953962,0.941322656122381,0.964351578928608,258030.296570467,10310.8280488094,131400.177041055,6940.70319315768,67927.2361670314,4186.1803992412,133216807.47329,223637584.625149,1768179746.99771,5344.16782340546,44737.8973318064,592418.956917799,43.9117824153958,1.53491223004413,466.700053958099,0.346223092281717,419.758382340757,-0.154195577672801
LG,C,138.008675387113,70.14065216863,0.0863862727518083,125385.040289208,125957.345795275,121892.942889355,316.739347693838,291.535182999013,1232.32911622994,0.0326689564762959,1.53340008850421,61511.1721560838,4487088.98551581,91652.2405952033,11718.6032495311,20859.3287169777,12644.6195766208,0.0137084805660477,0.0204257684416408,0.561791964064085,0.606185354647724,278818.638403734,1200.13091252484,143125.753822746,600.630398777797,74223.6603764054,307.121886611025,108966061.595168,293957705.531368,4417929332.92914,591.227942729232,3968.73177862079,21786.0153891366,397.075980557306,0.220790072126804,432.078666890447,-0.11620762882491,98.3317087542468,0.721948767693736
LG,A,110.332434121275,24.7404535698638,0.0934503691215408,118475.018664418,126069.111506444,126838.810628502,1851.04253034625,227.475457820505,230.56793504033,0.0675620044314412,2.10936334689713,107700.701345194,4465199.48610024,137549.374876207,20539.7758737116,24891.0879440132,21311.6489561487,0.0241200200977431,0.0308047547045446,0.825185942819612,0.856195960708033,279728.758731699,807.376673939604,144634.327256208,326.705992667896,76138.51393009,164.41949751758,85559889.0286541,58827291.1287515,289756619.742863,5827.22842351364,55592.9257798186,543595.187510528,64.0630124714705,1.05586108375833,555.024580822779,0.197978967753744,550.455941413545,-0.255106628811509
LG,A,129.278585586162,0.585335082138029,0.0888306100274675,120203.084772626,130346.947939669,130379.176459393,2484.97943040977,231.584849341172,268.480473766878,0.0801415967193507,2.26468421568722,110904.496084201,4578805.04815153,89773.6812082544,33811.5841079214,35716.3032912118,34764.4789239225,0.0242212749653861,0.0196063558645015,0.946670875518471,0.973350423180642,281267.075848409,8630.51525907419,144039.89384202,5739.2977365258,74997.7538889207,3445.67076644118,84215500.7516747,478091015.402513,3843016267.1363,1820.00966242657,11574.3670117139,211721.189960968,42.3135291737634,1.48663695397333,560.64729924478,0.307558179943347,483.729604111934,-0.195728783384128
LG,B,103.135678404277,4.10930029645178,0.0816821361223,121878.94661041,111001.447409291,120263.615850213,342.911816071843,2056.04767541755,302.12132310419,0.0924056381845524,1.94802725733614,121156.467846836,4244746.69976056,142194.880827688,23511.1652702883,29639.2870922397,25165.0637938791,0.0285426849742628,0.0334990261811559,0.793243278636444,0.849044166100032,262816.70212289,3468.89479419746,135788.688414876,2071.33323569636,71716.1166893514,1182.75920504216,307286484.959892,232318871.417397,436836871.298232,7836.90107257428,5249.86739470288,8100.70088159147,353.801010539026,-0.0803802372829731,51.7848776350243,1.29221067354646,399.071373047836,0.390491646031783
LG,A,56.8899005893647,96.3074004168701,0.0874854159151224,125859.858574851,129651.781778357,130359.393034057,1463.89346675567,354.57164081874,334.500520525775,0.034982162975598,1.57372639383857,69737.3853808373,4636680.35673183,51956.6559149158,13466.0519908837,25842.9919481864,14155.067576814,0.0150403694055755,0.0112055720725865,0.521071709396543,0.547733312174003,276471.698507295,2672.39028193453,137977.489340715,1763.89388178284,69505.6443474997,1090.52369682223,124774681.282571,478697248.284274,4570637133.921,3308.15189622484,20667.9096378087,323042.508299095,85.9857407765119,0.322858400400365,360.536019462141,0.17335636097804,394.195834622649,0.0524294655519014
LG,B,83.1765949630127,4.53177192547368,0.0955429383185487,126943.714398754,112935.837546683,126969.821537047,247.838957435287,3288.28736541394,221.261574708764,0.114766318315,2.44879624239731,158719.792020568,4407706.77153687,141646.96997571,43930.4768617782,46084.3070513563,44753.2452922766,0.0360096077727943,0.0321362053597518,0.953263261870658,0.971116810792717,267173.605987747,16747.1485397322,136791.304412645,11208.0233669918,72061.3265205134,6745.78734429302,24450457.4351552,266421089.121383,3588525835.98624,245.168075752069,1606.96546342696,15169.6949539853,513.033546736701,-0.21716669448003,30.6048654418803,1.38710996228827,564.999383849929,0.258252349088315
LG,A,21.6345082775301,3.24605151058032,0.0811260655136368,90396.590974338,127648.876436568,127179.165843671,9034.62196221508,313.848964156664,339.663535703289,0.323722138052956,2.70044961581493,467105.890101598,4134240.19404858,491512.424474478,104765.811672109,108995.708595051,105960.372099949,0.112984700495609,0.118888211957765,0.961192078308154,0.972151779779222,236425.358452542,40889.3702760943,120065.930170461,28038.4857480336,63273.8019471954,17059.8817490825,71409735.7432896,81611865.324656,615680581.119346,82254.5471464205,1070003.91104189,12133671.3121675,10.0161374045936,1.32598666685644,401.615017236631,0.31626441447115,373.975256058123,-0.0411605522154201
LG,C,126.603877946524,4.81611269720306,0.0857142417256372,132394.579578578,132579.008173402,123827.57908727,215.709213634254,245.459241211097,2271.318979542,0.0675262563423531,2.25685549852687,112292.108188507,4674467.74512361,145252.538762521,25299.9570895627,25216.6240384699,25531.4647794678,0.0240224372722704,0.0310735995374056,1.00330468701767,1.01248544370987,288776.110451562,6587.58050594797,148109.901314846,4537.48215374216,77161.7936510268,2760.24298049487,62249935.1195723,289705875.923387,4227465647.77757,1319.23030714728,1076.49967615481,5877.88285638893,612.662634746371,0.259304451076969,539.898301765025,-0.247422340564751,58.812838557113,1.63581493992001
LG,A,144.015071456702,2.7692714220066,0.090554022181726,118684.42660593,126743.937769046,126464.917850121,2251.02548848663,362.439087618606,410.227648901399,0.0650147089092031,1.87378832743808,91331.3848703039,4471304.52947205,104155.665971255,27043.868613797,30616.4709809124,28163.9989338158,0.0204261159731537,0.0232942456244487,0.883311098453313,0.919896971484877,274364.029412271,8060.28189068017,141034.087990854,5410.84503162836,73948.2017115382,3260.72340324333,99475960.7344748,354594208.504169,1311277713.63239,5599.62865775436,45659.3529694963,605496.091974218,51.1925321559453,1.59806095953921,348.098743532109,0.452191501428526,308.542838952048,-0.0498324504279072
LG,B,92.8581312117689,27.5289502622747,0.0890908212953555,123845.561422278,115456.097868836,123811.20115011,210.447067940078,2096.57308259067,216.355693682285,0.0693128594496347,2.24238416572039,118861.018176675,4361968.54548475,150584.717323916,23072.6100523547,27257.971660362,23719.7224715851,0.0272493982790603,0.0345221923894332,0.846453666435496,0.870193966237322,263348.543678758,3095.70281444112,133900.318128844,2276.73544364519,69131.5867901185,1414.51065336467,245161246.559008,466159974.051909,3812509943.43184,5374.06180732845,3772.93696229699,15878.2978527863,586.298639606841,-0.272204535634412,55.9862917769664,0.984388085408026,570.307660119278,0.157208037838586
LG,C,91.8185636922151,0.940605798618807,0.0891131350557143,123982.789041776,125625.403809833,112472.770083401,269.370779107377,313.080421906726,2396.51499303663,0.108975354183564,2.14216349554606,144135.612564842,4351145.80305391,149927.514203979,30553.414625905,35637.5763049513,32169.3139441329,0.0331258981171455,0.0344570191370549,0.857337052430324,0.902679622989984,267978.596491047,5544.85366708751,136794.439432633,3466.14201779528,70936.58097471,2019.03073903332,218642157.134606,488434011.680944,3785032091.24037,3028.02912893274,3870.68361214723,14895.7356054319,460.068886909962,0.358660961700494,399.599706009211,-0.11428757405482,41.7030899851859,1.30559014051907
LG,B,143.069504227144,18.402409158603,0.0994878961533233,130601.310586519,123508.868022006,130137.143427835,285.410981474283,1748.0973006927,271.545878771698,0.0553740428966715,1.9217137432441,92368.2191994157,4618288.9011731,127640.821210107,18554.1062402719,22644.4708807463,19320.5011008539,0.0200005285888315,0.027638119645927,0.81936585478923,0.853210534339671,288937.435686593,4267.93129856877,149526.517503558,2969.55135617111,78789.1965583428,1813.40675191219,267746998.925435,771830181.886899,4112532597.65802,8341.76545621067,13406.7658344719,13313.5813375168,455.409152090164,-0.199301240078336,74.5339767567911,1.27926656576941,477.667216670277,0.294398640649852
LG,C,120.155214009244,80.8003655871852,0.0982185436898769,124777.166316231,126196.293772205,121434.796564513,305.105838410322,285.604682667828,1192.9546755412,0.0383570755153067,1.52609916883562,60170.897483237,4478976.28688371,64368.6782922385,11610.8873026824,21111.3682640859,12459.7310443197,0.0134340736876479,0.0143712924939393,0.54998269922109,0.590190597211346,277801.523685944,4195.03787047445,141728.274139038,2779.20697898507,73649.0914710215,1676.55270049696,195514265.815936,527332148.494321,4633791019.48315,4095.94989628128,4863.51852512605,26925.5938198785,408.375304687468,0.184974383028229,448.670335777707,-0.0916126573763649,98.0607329383565,0.596035337956628
LG,C,8.69137642961528,4.05276665390916,0.0809043734021238,122042.53393211,122518.756995397,72700.9512175067,321.87840210065,344.897231803607,11509.5777220297,0.471072184076496,2.75641622499083,667008.440514313,3783062.27027082,647002.766374354,147948.133770415,156589.469326324,149113.969857474,0.176314422777499,0.171026200509215,0.944815346817185,0.952260522358477,257184.185842741,76285.9499987086,147571.826666,51602.5407661468,82611.757411654,31289.1065163756,27384573.6565416,259935935.958029,1371844099.66312,1306.0768303513,6376.42458562862,7440.26345880471,375.107379231977,0.257949021636822,358.441833960752,0.0610364660517379,5.85463243153151,0.716350274972637
LG,B,122.896649238999,62.8085211856479,0.0993982879562921,123716.449694796,119261.975934283,123414.231001784,253.348826275615,1337.44006118451,276.551787446999,0.0364729506434734,1.74166061030265,70165.3479083109,4404378.41578967,100886.106324322,13395.3465376372,21048.1110737473,14189.6622836534,0.0159308173105092,0.0229058670260082,0.636415614211975,0.674153715421887,272569.888494054,809.738402027296,139923.468382027,323.891998032231,72643.2850365164,132.978118948503,215950923.617948,415979425.33745,3462705886.52467,5466.94252159862,5784.61882020162,17213.1803729315,488.163831477873,-0.161451025820335,88.9318968318822,0.72654723441318,447.001545229761,0.182232942345173
